team_id,gw,second_name,player_id,position,multiplier
31191,25,Femenía Far,357,14,0
31191,25,Foyth,335,15,0
36873,1,Gosling,81,1,1
36873,1,Valery,306,2,1
36873,1,Stiepermann,285,3,1
36873,1,Ings,313,4,1
36873,1,Locadia,45,5,1
36873,1,Soares,486,6,1
36873,1,McGoldrick,303,7,1
36873,1,Buendía,283,8,2
36873,1,O'Connell,293,9,1
36873,1,Martínez,427,10,1
36873,1,Hourihane,28,11,1
36873,1,Fernández,254,12,0
36873,1,Egan,295,13,0
36873,1,Gibson,477,14,0
36873,1,Kean,496,15,0
36873,2,Gosling,81,1,1
36873,2,Valery,306,2,1
36873,2,Stiepermann,285,3,1
36873,2,Ings,313,4,1
36873,2,Locadia,45,5,1
36873,2,Soares,486,6,1
36873,2,McGoldrick,303,7,1
36873,2,Buendía,283,8,1
36873,2,O'Connell,293,9,1
36873,2,McCarthy,318,10,2
36873,2,Hourihane,28,11,1
36873,2,Fernández,254,12,0
36873,2,Egan,295,13,0
36873,2,Gibson,477,14,0
36873,2,Kean,496,15,0
36873,3,Gosling,81,1,1
36873,3,Valery,306,2,1
36873,3,Stiepermann,285,3,1
36873,3,Ings,313,4,1
36873,3,Egan,295,5,1
36873,3,Buendía,283,6,2
36873,3,O'Connell,293,7,1
36873,3,Mee,83,8,1
36873,3,Soares,486,9,1
36873,3,Hourihane,28,10,1
36873,3,McCarthy,318,11,1
36873,3,Fernández,254,12,0
36873,3,McGoldrick,303,13,0
36873,3,Gibson,477,14,0
36873,3,Kean,496,15,0
36873,4,Gosling,81,1,1
36873,4,Valery,306,2,1
36873,4,Stiepermann,285,3,1
36873,4,Tielemans,448,4,1
36873,4,Tosun,146,5,1
36873,4,Duffy,300,6,1
36873,4,Lindelöf,225,7,1
36873,4,Buendía,283,8,2
36873,4,Torreira,19,9,1
36873,4,Surman,80,10,1
36873,4,Hourihane,28,11,1
36873,4,Fernández,254,12,0
36873,4,Ings,313,13,0
36873,4,Alonso,103,14,0
36873,4,Lamela,346,15,0
36873,5,Gosling,81,1,1
36873,5,Valery,306,2,1
36873,5,Stiepermann,285,3,1
36873,5,Tielemans,448,4,1
36873,5,Duffy,300,5,2
36873,5,Lindelöf,225,6,1
36873,5,Buendía,283,7,1
36873,5,Torreira,19,8,1
36873,5,Alonso,103,9,1
36873,5,Surman,80,10,1
36873,5,Hourihane,28,11,1
36873,5,Fernández,254,12,0
36873,5,Tosun,146,13,0
36873,5,Zappacosta,109,14,0
36873,5,Lamela,346,15,0
36873,6,Gosling,81,1,1
36873,6,Valery,306,2,1
36873,6,Stiepermann,285,3,1
36873,6,Tosun,146,4,1
36873,6,Zappacosta,109,5,1
36873,6,Rüdiger,104,6,1
36873,6,Torreira,19,7,1
36873,6,Buendía,283,8,1
36873,6,Alonso,103,9,1
36873,6,Surman,80,10,2
36873,6,Hourihane,28,11,1
36873,6,Fernández,254,12,0
36873,6,Tielemans,448,13,0
36873,6,Duffy,300,14,0
36873,6,Lamela,346,15,0
36873,7,Gosling,81,1,1
36873,7,Valery,306,2,1
36873,7,Tosun,146,3,1
36873,7,Tielemans,448,4,1
36873,7,Duffy,300,5,1
36873,7,Lamela,346,6,1
36873,7,Torreira,19,7,1
36873,7,Buendía,283,8,2
36873,7,McCarthy,318,9,1
36873,7,Surman,80,10,1
36873,7,Hourihane,28,11,1
36873,7,Fernández,254,12,0
36873,7,Guehi,545,13,0
36873,7,Zappacosta,109,14,0
36873,7,Rüdiger,104,15,0
36873,8,Gosling,81,1,1
36873,8,Valery,306,2,1
36873,8,Guehi,545,3,1
36873,8,Tielemans,448,4,1
36873,8,Ogbonna,377,5,1
36873,8,Duffy,300,6,1
36873,8,Lamela,346,7,1
36873,8,Torreira,19,8,1
36873,8,McCarthy,318,9,2
36873,8,Surman,80,10,1
36873,8,Hourihane,28,11,1
36873,8,Fernández,254,12,0
36873,8,Tosun,146,13,0
36873,8,Buendía,283,14,0
36873,8,Rüdiger,104,15,0
36873,9,Gosling,81,1,1
36873,9,Valery,306,2,1
36873,9,Femenía Far,357,3,1
36873,9,Tosun,146,4,1
36873,9,Ogbonna,377,5,1
36873,9,Torreira,19,6,1
36873,9,Mato Sanmartín,261,7,1
36873,9,Buendía,283,8,2
36873,9,McCarthy,318,9,1
36873,9,Surman,80,10,1
36873,9,Hourihane,28,11,1
36873,9,Fernández,254,12,0
36873,9,Guehi,545,13,0
36873,9,Rüdiger,104,14,0
36873,9,Lamela,346,15,0
36873,10,Gosling,81,1,1
36873,10,Valery,306,2,1
36873,10,Femenía Far,357,3,1
36873,10,Tosun,146,4,1
36873,10,Ogbonna,377,5,1
36873,10,Rüdiger,104,6,1
36873,10,Mato Sanmartín,261,7,1
36873,10,Ibrahim Hassan,465,8,1
36873,10,Torreira,19,9,1
